Symbol,Open,High,Low,Close
IBM,145.1800,145.1800,145.1800,145.1800
IBM,145.2900,145.2900,145.2800,145.2800
IBM,145.4500,145.4500,145.0000,145.0000
IBM,145.3500,145.4000,145.3500,145.4000
IBM,145.2800,145.2800,145.2800,145.2800
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.2800,145.2800,145.2800,145.2800
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.2300,145.2800,145.2300,145.2800
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.2800,145.2800,145.2800,145.2800
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.4000,145.4300,145.2300,145.2900
IBM,145.4000,145.4000,145.4000,145.4000
IBM,145.4500,145.4500,145.4000,145.4000
IBM,145.3650,145.4500,145.3300,145.4500
IBM,145.4100,145.4150,145.3500,145.3700
IBM,145.4250,145.4250,145.3550,145.4150
IBM,145.4400,145.4800,145.3700,145.4300
IBM,145.4950,145.5000,145.3900,145.4450
IBM,145.5200,145.5700,145.4450,145.5000
IBM,145.5600,145.5600,145.5150,145.5250
IBM,145.4600,145.5500,145.4100,145.5450
IBM,145.4200,145.4700,145.3950,145.4650
IBM,145.6400,145.6500,145.4200,145.4200
IBM,145.5800,145.6800,145.5800,145.6500
IBM,145.6750,145.6750,145.5800,145.5800
IBM,145.6650,145.6900,145.6200,145.6750
IBM,145.7150,145.7200,145.6500,145.6600
IBM,145.7500,145.7500,145.7100,145.7100
IBM,145.8400,145.8500,145.7600,145.7600
IBM,145.7800,145.8500,145.7800,145.8450
IBM,145.7200,145.7900,145.7200,145.7900
IBM,145.6300,145.7290,145.6300,145.7290
IBM,145.6600,145.6900,145.6000,145.6300
IBM,145.6100,145.6690,145.6100,145.6600
IBM,145.6100,145.6400,145.5800,145.6100
IBM,145.5800,145.6300,145.5700,145.6200
IBM,145.5600,145.6000,145.5200,145.5400
IBM,145.4250,145.5600,145.4100,145.5600
IBM,145.6100,145.6500,145.4400,145.4700
IBM,145.5000,145.5950,145.4800,145.5950
IBM,145.5200,145.5200,145.5000,145.5200
IBM,145.5000,145.5300,145.4900,145.5250
IBM,145.4850,145.4950,145.4400,145.4950
IBM,145.4400,145.5100,145.4200,145.4900
IBM,145.3850,145.4500,145.3850,145.4430
IBM,145.3900,145.4000,145.3200,145.3850
IBM,145.5100,145.5100,145.4200,145.4600
IBM,145.6900,145.7100,145.5300,145.5300
IBM,145.6350,145.6700,145.6350,145.6700
IBM,145.5900,145.7000,145.5900,145.6300
IBM,145.5750,145.6300,145.5700,145.6000
IBM,145.6900,145.7000,145.5650,145.5900
IBM,145.5650,145.7000,145.5600,145.7000
IBM,145.5800,145.6400,145.5500,145.5800
IBM,145.5750,145.6300,145.5500,145.6190
IBM,145.5800,145.6150,145.5800,145.5800
IBM,145.5300,145.6100,145.4900,145.5400
IBM,145.4900,145.5600,145.4500,145.5500
IBM,145.5300,145.5300,145.4400,145.4400
IBM,145.5500,145.5600,145.4700,145.5300
IBM,145.5800,145.6050,145.5500,145.5500
IBM,145.5700,145.6200,145.5200,145.5950
IBM,145.5300,145.6300,145.5000,145.5900
IBM,145.5200,145.5300,145.5000,145.5250
IBM,145.4700,145.5370,145.4300,145.5200
IBM,145.5500,145.5700,145.4600,145.4600
IBM,145.5100,145.5400,145.4900,145.5000
IBM,145.4700,145.5100,145.4500,145.5070
IBM,145.5150,145.5150,145.4400,145.4550
IBM,145.5050,145.5300,145.4700,145.5200
IBM,145.3900,145.5200,145.3900,145.4900
IBM,145.4450,145.4750,145.3900,145.3900
IBM,145.2800,145.4500,145.2700,145.4000
IBM,145.2900,145.3000,145.2500,145.2500
IBM,145.2200,145.3000,145.2200,145.3000
IBM,145.1800,145.2300,145.1300,145.2300
IBM,145.0700,145.1800,145.0400,145.1600
IBM,144.9600,145.0450,144.9500,145.0400
IBM,144.9500,145.0000,144.9500,144.9850
IBM,145.0300,145.0300,144.9700,144.9700
IBM,144.8300,144.9100,144.8300,144.9100
IBM,145.0400,145.0400,144.8700,144.8700
IBM,144.8700,145.0660,144.8700,144.9900
IBM,144.7800,144.9600,144.7700,144.9100
IBM,144.8200,144.8900,144.7400,144.8200
IBM,144.8700,144.8750,144.8000,144.8000
IBM,144.9420,144.9500,144.8800,144.8800
IBM,144.7400,144.9350,144.7400,144.9350
IBM,144.8750,144.8950,144.7300,144.8050
IBM,144.8400,144.9400,144.8400,144.8800
IBM,144.7900,144.8600,144.6980,144.8600
IBM,144.9750,145.0100,144.8600,144.8900
IBM,145.1200,145.1200,144.9200,144.9200
IBM,145.0150,145.1600,145.0150,145.1300
IBM,145.1750,145.1950,145.0400,145.0400
IBM,145.1900,145.2100,145.1050,145.1600
IBM,145.0000,145.2100,145.0000,145.1950
IBM,145.1300,145.1700,144.9700,145.0200
IBM,145.1700,145.1700,145.0970,145.1600
IBM,145.1700,145.1700,145.1200,145.1200
IBM,145.1000,145.1600,145.1000,145.1300
IBM,145.0500,145.1800,145.0380,145.1100
IBM,144.9700,145.0300,144.9700,145.0100
IBM,145.0250,145.0250,144.9800,144.9900
IBM,145.0700,145.0700,145.0000,145.0300
IBM,144.9400,145.0650,144.9400,145.0650
IBM,144.9600,145.0000,144.9600,144.9700
IBM,144.9500,144.9700,144.9300,144.9600
IBM,144.9450,144.9450,144.8970,144.9300
IBM,144.9300,144.9400,144.9100,144.9100
IBM,144.8600,144.9300,144.8500,144.9300
IBM,144.8400,144.9100,144.8200,144.8300
IBM,144.7100,144.8000,144.6800,144.8000
IBM,144.6800,144.6950,144.6650,144.6900
IBM,144.5900,144.6600,144.5900,144.6300
IBM,144.5500,144.5750,144.5300,144.5300
IBM,144.5490,144.5800,144.5400,144.5700
IBM,144.6700,144.6700,144.5650,144.5650
IBM,144.7300,144.7300,144.6400,144.6400
IBM,144.7700,144.7700,144.6800,144.7100
IBM,144.7450,144.7600,144.7100,144.7600
IBM,144.6650,144.7200,144.6400,144.7200
IBM,144.7260,144.7550,144.6400,144.6400
IBM,144.7700,144.7700,144.7200,144.7300
IBM,144.8150,144.8700,144.7650,144.7900
IBM,144.9000,144.9000,144.7900,144.7900
IBM,144.8300,144.9000,144.7900,144.9000
IBM,144.7800,144.8400,144.7800,144.8300
IBM,144.8600,144.8900,144.7700,144.8000
IBM,144.8000,144.9000,144.7800,144.8850
IBM,144.6800,144.8500,144.6800,144.8000
IBM,144.8300,144.8300,144.6160,144.6600
IBM,144.6850,144.9300,144.6850,144.9200
IBM,144.6800,144.6900,144.6800,144.6900
IBM,144.6300,144.7100,144.6100,144.7100
IBM,144.6400,144.6500,144.6350,144.6500
IBM,144.6400,144.6700,144.6400,144.6400
IBM,144.7100,144.7100,144.6600,144.6800
IBM,144.6600,144.7350,144.6600,144.7200
IBM,144.7250,144.7250,144.6300,144.6300
IBM,144.7800,144.7800,144.7200,144.7200
IBM,144.7100,144.7800,144.7000,144.7800
IBM,144.6500,144.7000,144.6500,144.7000
IBM,144.6900,144.7100,144.6400,144.6600
IBM,144.6900,144.7000,144.6500,144.6900
IBM,144.6800,144.7000,144.6600,144.6600
IBM,144.7000,144.7000,144.6300,144.6600
IBM,144.7500,144.7500,144.6450,144.7000
IBM,144.7500,144.7650,144.7300,144.7500
IBM,144.7900,144.8000,144.7200,144.7500
IBM,144.7300,144.8350,144.7300,144.7750
IBM,144.6700,144.7300,144.6600,144.7300
IBM,144.6200,144.7000,144.5800,144.7000
IBM,144.4900,144.5900,144.4700,144.5900
IBM,144.5200,144.5300,144.4500,144.4800
IBM,144.5500,144.5700,144.5100,144.5300
IBM,144.5400,144.5750,144.5400,144.5500
IBM,144.5300,144.5700,144.5250,144.5450
IBM,144.5450,144.5500,144.5300,144.5300
IBM,144.5200,144.5500,144.5150,144.5400
IBM,144.6200,144.6200,144.5100,144.5200
IBM,144.6200,144.6450,144.5900,144.6100
IBM,144.6400,144.6500,144.5900,144.6250
IBM,144.7000,144.7200,144.6400,144.6700
IBM,144.7250,144.7330,144.7000,144.7000
IBM,144.6750,144.7250,144.6750,144.7250
IBM,144.6700,144.6900,144.6700,144.6800
IBM,144.7100,144.7100,144.6800,144.6900
IBM,144.7000,144.7000,144.6600,144.7000
IBM,144.7800,144.7800,144.7300,144.7300
IBM,144.8700,144.8700,144.7700,144.8000
IBM,144.8970,144.8970,144.8550,144.8800
IBM,144.8900,144.9000,144.8700,144.8700
IBM,144.9100,144.9100,144.8600,144.8800
IBM,144.9000,144.9200,144.9000,144.9200
IBM,144.9150,144.9300,144.9000,144.9050
IBM,144.9350,144.9400,144.9230,144.9300
IBM,144.9800,144.9900,144.9550,144.9550
IBM,144.9800,144.9900,144.9650,144.9650
IBM,144.9830,144.9830,144.9700,144.9800
IBM,144.9050,144.9700,144.8800,144.9700
IBM,144.8700,144.9100,144.8700,144.9040
IBM,144.8300,144.8600,144.8000,144.8500
IBM,144.8300,144.8400,144.8000,144.8250
IBM,144.8500,144.8500,144.8400,144.8400
IBM,144.8400,144.8800,144.8400,144.8600
IBM,144.7500,144.8100,144.7400,144.8000
IBM,144.7300,144.7700,144.7300,144.7700
IBM,144.7500,144.7600,144.7300,144.7300
IBM,144.7800,144.7800,144.7600,144.7600
IBM,144.7400,144.7800,144.7400,144.7700
IBM,144.7600,144.7600,144.7250,144.7400
IBM,144.7600,144.7800,144.7600,144.7650
IBM,144.7900,144.7950,144.7600,144.7700
IBM,144.8200,144.8350,144.8000,144.8200
IBM,144.8100,144.8150,144.7900,144.8050
IBM,144.8400,144.8470,144.8100,144.8200
IBM,144.8250,144.8300,144.8000,144.8200
IBM,144.8150,144.8200,144.7950,144.8000
IBM,144.7800,144.8200,144.7760,144.8050
IBM,144.7300,144.7700,144.7300,144.7700
IBM,144.6900,144.7300,144.6900,144.7300
IBM,144.6950,144.7000,144.6700,144.7000
IBM,144.7300,144.7400,144.6700,144.6700
IBM,144.7700,144.7700,144.7200,144.7200
IBM,144.6550,144.7750,144.6550,144.7750
IBM,144.6800,144.6910,144.6350,144.6600
IBM,144.6830,144.7000,144.6830,144.6900
IBM,144.6800,144.6900,144.6600,144.6900
IBM,144.6600,144.7000,144.6600,144.7000
IBM,144.6450,144.6700,144.6450,144.6700
IBM,144.6250,144.6500,144.6250,144.6330
IBM,144.6900,144.6900,144.6000,144.6150
IBM,144.6950,144.7070,144.6900,144.6900
IBM,144.8000,144.8000,144.7100,144.7200
IBM,144.7400,144.8100,144.7300,144.8100
IBM,144.7450,144.7700,144.7300,144.7380
IBM,144.7400,144.7700,144.7200,144.7400
IBM,144.7100,144.7700,144.7000,144.7400
IBM,144.6700,144.7200,144.6650,144.7100
IBM,144.6400,144.6600,144.5950,144.6600
IBM,144.6600,144.6600,144.6100,144.6200
IBM,144.6400,144.6900,144.6300,144.6900
IBM,144.6500,144.6600,144.6400,144.6500
IBM,144.6900,144.6900,144.6000,144.6400
IBM,144.6900,144.7300,144.6600,144.6950
IBM,144.7060,144.7100,144.6900,144.7000
IBM,144.7450,144.7450,144.6800,144.7100
IBM,144.7900,144.8000,144.7450,144.7500
IBM,144.7900,144.7900,144.7550,144.7900
IBM,144.8100,144.8250,144.7800,144.8250
IBM,144.8700,144.8700,144.7900,144.8200
IBM,144.9200,144.9200,144.8550,144.8600
IBM,144.9000,144.9300,144.9000,144.9200
IBM,144.9300,144.9300,144.9000,144.9050
IBM,144.9100,144.9200,144.8900,144.9200
IBM,144.9700,144.9850,144.9200,144.9200
IBM,144.9700,144.9950,144.9600,144.9700
IBM,144.9800,145.0200,144.9600,144.9600
IBM,145.0100,145.0100,144.9600,144.9670
IBM,144.9900,145.0200,144.9850,145.0000
IBM,145.0600,145.1200,145.0000,145.0000
IBM,144.9700,145.0600,144.9700,145.0600
IBM,144.8700,144.9550,144.8700,144.9450
IBM,144.9950,145.0050,144.8800,144.8800
IBM,145.1400,145.1400,144.9800,144.9950
IBM,145.0900,145.1250,145.0900,145.1200
IBM,145.1680,145.1680,145.0900,145.0900
IBM,145.1700,145.2100,145.1600,145.1600
IBM,145.1690,145.1800,145.1600,145.1750
IBM,145.1500,145.1700,145.1300,145.1600
IBM,145.1400,145.1500,145.0950,145.1450
IBM,145.2000,145.2250,145.1500,145.1500
IBM,145.1700,145.2100,145.1500,145.2000
IBM,145.1760,145.1800,145.1300,145.1680
IBM,145.2400,145.2500,145.1600,145.1600
IBM,145.3600,145.3600,145.2500,145.2600
IBM,145.4100,145.4100,145.3400,145.3500
IBM,145.4000,145.4400,145.4000,145.4080
IBM,145.4900,145.4900,145.4000,145.4000
IBM,145.5000,145.5000,145.4750,145.5000
IBM,145.4750,145.5100,145.4700,145.5000
IBM,145.5150,145.5150,145.4750,145.4900
IBM,145.5300,145.5500,145.5000,145.5150
IBM,145.5400,145.5600,145.5100,145.5400
IBM,145.5750,145.5900,145.5500,145.5540
IBM,145.5450,145.5900,145.5400,145.5700
IBM,145.6450,145.6450,145.5600,145.5700
IBM,145.6900,145.7100,145.6600,145.6600
IBM,145.6400,145.7100,145.6370,145.7050
IBM,145.6900,145.7100,145.6450,145.6450
IBM,145.6900,145.7200,145.6650,145.6950
IBM,145.6800,145.7000,145.6600,145.7000
IBM,145.7050,145.7200,145.6750,145.6850
IBM,145.8150,145.8150,145.7050,145.7050
IBM,145.8000,145.8250,145.7950,145.8000
IBM,145.8700,145.8700,145.7800,145.8400
IBM,145.8800,145.9000,145.8300,145.8800
IBM,145.8800,145.9300,145.8800,145.8900
IBM,145.8100,145.8800,145.7800,145.8750
IBM,145.8100,145.8400,145.7750,145.8200
IBM,145.7400,145.8200,145.7400,145.8000
IBM,145.8650,145.8650,145.7250,145.7600
IBM,145.8340,145.8700,145.8200,145.8700
IBM,145.8900,145.9050,145.8100,145.8400
IBM,145.9200,145.9200,145.8700,145.8800
IBM,145.9100,145.9600,145.9100,145.9200
IBM,145.9250,145.9500,145.8400,145.8980
IBM,145.9300,145.9450,145.8880,145.9450
IBM,145.9200,145.9900,145.9100,145.9600
IBM,145.9870,145.9870,145.8890,145.9100
IBM,146.0400,146.0600,145.9700,145.9890
IBM,146.2100,146.2100,146.0300,146.0300
IBM,146.1800,146.2600,146.1750,146.2100
IBM,146.1900,146.2000,146.1100,146.1600
IBM,146.1300,146.1900,146.1000,146.1900
IBM,146.0900,146.1400,146.0400,146.0720
IBM,146.2000,146.2000,146.1000,146.1000
IBM,146.1500,146.2000,146.1100,146.1950
IBM,146.0400,146.1600,146.0300,146.1500
IBM,146.2700,146.2700,146.0000,146.0400
IBM,146.3450,146.3450,146.2800,146.2850
IBM,146.4600,146.4700,146.3370,146.3370
IBM,146.3950,146.4600,146.3950,146.4600
IBM,146.3400,146.4010,146.3400,146.3800
IBM,146.3150,146.3300,146.2900,146.3300
IBM,146.3000,146.3200,146.2800,146.3100
IBM,146.3250,146.3400,146.2600,146.2900
IBM,146.3100,146.3300,146.2800,146.3300
IBM,146.3200,146.3200,146.2500,146.3090
IBM,146.2900,146.3100,146.2700,146.3100
IBM,146.3000,146.3100,146.2800,146.3000
IBM,146.3000,146.3060,146.2600,146.2700
IBM,146.3100,146.3400,146.2900,146.3400
IBM,146.3200,146.3800,146.2900,146.3000
IBM,146.2700,146.3300,146.2700,146.2800
IBM,146.3360,146.3360,146.2700,146.2800
IBM,146.3300,146.3400,146.2500,146.3250
IBM,146.3100,146.3200,146.2600,146.3000
IBM,146.3600,146.3600,146.2650,146.2800
IBM,146.3400,146.3700,146.3300,146.3630
IBM,146.3800,146.4200,146.3300,146.3400
IBM,146.3550,146.3800,146.3320,146.3800
IBM,146.3700,146.4200,146.3000,146.3800
IBM,146.3700,146.3900,146.3500,146.3800
IBM,146.4150,146.4400,146.3650,146.3690
IBM,146.4440,146.5100,146.4200,146.4200
IBM,146.4400,146.5100,146.4100,146.4200
IBM,146.3700,146.4250,146.3700,146.4250
IBM,146.3700,146.3940,146.3200,146.3940
IBM,146.2790,146.4500,146.2790,146.3700
IBM,146.2200,146.2600,146.2200,146.2600
IBM,146.2500,146.2550,146.2000,146.2250
IBM,146.1390,146.2400,146.1390,146.2400
IBM,146.1900,146.1950,146.1400,146.1450
IBM,146.1300,146.2500,146.1300,146.1700
IBM,145.9600,146.1600,145.9600,146.1250
IBM,145.8700,145.9600,145.8700,145.9350
IBM,145.7900,145.8500,145.7800,145.8500
IBM,145.9200,145.9500,145.8100,145.8150
IBM,145.9000,145.9400,145.8900,145.9200
IBM,145.7500,145.8900,145.7500,145.8900
IBM,145.5900,145.8100,145.5800,145.7600
IBM,145.5700,145.6330,145.5600,145.5900
IBM,145.5300,145.5900,145.5200,145.5900
IBM,145.4800,145.5200,145.4600,145.5050
IBM,145.5400,145.6000,145.4500,145.4600
IBM,145.6300,145.6300,145.5300,145.5600
IBM,145.5500,145.6900,145.5500,145.6200
IBM,145.6500,145.6600,145.5600,145.5600
IBM,145.5800,145.6400,145.5400,145.6400
IBM,145.6300,145.6500,145.5900,145.6000
IBM,145.6350,145.6350,145.6000,145.6300
IBM,145.5100,145.5700,145.4850,145.5700
IBM,145.4800,145.5500,145.4800,145.5000
IBM,145.5700,145.5800,145.5100,145.5100
IBM,145.5400,145.5600,145.5000,145.5550
IBM,145.6510,145.6510,145.5400,145.5400
IBM,145.5700,145.6450,145.5590,145.6200
IBM,145.3800,145.5500,145.3800,145.5500
IBM,145.3800,145.4400,145.3400,145.4300
IBM,145.4000,145.4150,145.3500,145.3700
IBM,145.3700,145.4300,145.3300,145.3800
IBM,145.3200,145.3700,145.3050,145.3700
IBM,145.2900,145.3400,145.2600,145.3400
IBM,145.3000,145.3100,145.2700,145.2900
IBM,145.2100,145.2800,145.1660,145.2800
IBM,145.3800,145.4100,145.1850,145.2150
IBM,145.4600,145.4700,145.3900,145.3920
IBM,145.6100,145.6200,145.3900,145.4100
IBM,145.7100,145.7680,145.5800,145.6100
IBM,145.5700,145.7000,145.5700,145.7000
IBM,145.5000,145.7000,145.5000,145.5600
IBM,145.3900,145.5050,145.3900,145.4750
IBM,145.3550,145.3900,145.3300,145.3900
IBM,145.3400,145.3850,145.3310,145.3400
IBM,145.4500,145.4500,145.3400,145.3400
IBM,145.4700,145.5100,145.4500,145.4600
IBM,145.4450,145.5000,145.4450,145.4800
IBM,145.4500,145.5100,145.4350,145.4700
IBM,145.3500,145.4800,145.3300,145.4200
IBM,145.3800,145.4500,145.3350,145.3350
IBM,145.4300,145.5100,145.4000,145.4000
IBM,145.3700,145.4550,145.3700,145.4550
IBM,145.2500,145.3800,145.2500,145.3700
IBM,145.2200,145.2900,145.1800,145.2500
IBM,145.1500,145.2500,145.1100,145.2400
IBM,145.0800,145.1900,145.0800,145.1700
IBM,145.0450,145.2300,145.0000,145.1250
IBM,145.0900,145.1550,145.0300,145.0600
IBM,145.1400,145.2440,145.0650,145.0650
IBM,145.1350,145.1600,145.0450,145.1400
IBM,145.1000,145.1800,145.0800,145.1200
IBM,144.9400,145.1400,144.9400,145.1200
IBM,144.8600,144.9650,144.8500,144.9650
IBM,144.8800,144.9410,144.8000,144.8000
IBM,144.8000,144.8950,144.7700,144.8800
IBM,145.1200,145.2000,144.7600,144.7600
IBM,144.9800,145.0500,144.9800,145.0300
IBM,145.1300,145.1700,145.0200,145.0550
IBM,144.9700,145.1020,144.9700,145.1000
IBM,144.7800,144.9700,144.7500,144.9200
IBM,145.0000,145.0000,144.6200,144.7500
IBM,144.9600,144.9600,144.9600,144.9600
IBM,145.0000,145.0000,145.0000,145.0000
IBM,144.8800,145.0000,144.8800,145.0000
IBM,144.6500,144.6500,144.6500,144.6500
IBM,144.6800,144.8400,144.6800,144.8400
IBM,144.7140,144.7140,144.7140,144.7140
IBM,144.6800,144.7700,144.6500,144.7700
IBM,144.6400,144.6800,144.6400,144.6800
IBM,144.7500,144.7500,144.7500,144.7500
IBM,144.6000,144.6000,144.6000,144.6000
IBM,144.6800,144.6800,144.6800,144.6800
IBM,144.6800,144.6800,144.6800,144.6800
IBM,144.8700,144.8700,144.6500,144.6500
IBM,144.3600,144.3600,144.3600,144.3600
IBM,144.5600,144.6400,144.5500,144.6400
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.3500,144.3500,144.3500,144.3500
IBM,144.5500,144.5500,144.5500,144.5500
IBM,144.3520,144.3520,144.3520,144.3520
IBM,144.5500,144.5500,144.5500,144.5500
IBM,144.5000,144.5800,144.5000,144.5700
IBM,144.5000,144.5000,144.5000,144.5000
IBM,144.5000,144.5000,144.5000,144.5000
IBM,144.4600,144.4600,144.4600,144.4600
IBM,144.4600,144.4600,144.4600,144.4600
IBM,144.4500,144.4500,144.4500,144.4500
IBM,144.1300,144.1300,144.1300,144.1300
IBM,144.4700,144.4700,144.4700,144.4700
IBM,144.4600,144.4600,144.4600,144.4600
IBM,144.4600,144.4600,144.4600,144.4600
IBM,144.6400,144.6400,144.5000,144.6400
IBM,144.6400,144.6400,144.5200,144.5200
IBM,144.2500,144.6400,144.2500,144.6400
IBM,144.2800,144.2800,144.2500,144.2500
IBM,144.3000,144.3000,144.3000,144.3000
IBM,144.4900,144.4900,144.4900,144.4900
IBM,144.4900,144.4900,144.3000,144.3000
IBM,144.5100,144.5100,144.4600,144.5100
IBM,144.4700,144.4900,144.4700,144.4900
IBM,144.4500,144.4500,144.4500,144.4500
IBM,144.2900,144.2900,144.2700,144.2700
IBM,144.3800,144.3800,144.3800,144.3800
IBM,144.4200,144.4200,144.4200,144.4200
IBM,144.4200,144.4200,144.4200,144.4200
IBM,144.3600,144.3600,144.3600,144.3600
IBM,144.3600,144.3600,144.3600,144.3600
IBM,144.4500,144.4500,144.4500,144.4500
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.5000,144.5000,144.5000,144.5000
IBM,144.5900,144.5900,144.5900,144.5900
IBM,144.5900,144.6000,144.5900,144.6000
IBM,144.6100,144.6100,144.6100,144.6100
IBM,144.6100,144.6100,144.6100,144.6100
IBM,144.3000,144.6100,144.3000,144.6100
IBM,144.6100,144.6100,144.6100,144.6100
IBM,144.6100,144.6100,144.6100,144.6100
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.3000,144.3000,144.3000,144.3000
IBM,144.6200,144.6200,144.6200,144.6200
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.6100,144.6100,144.6100,144.6100
IBM,144.3000,144.3000,144.3000,144.3000
IBM,144.6200,144.6200,144.6200,144.6200
IBM,144.6000,144.6000,144.6000,144.6000
IBM,144.6000,144.6000,144.6000,144.6000
IBM,144.6000,144.6000,144.6000,144.6000
IBM,144.6200,144.6200,144.6200,144.6200
IBM,144.6300,144.6300,144.6300,144.6300
IBM,144.5800,144.6300,144.5800,144.6300
IBM,144.3100,144.3100,144.2400,144.2400
IBM,144.3100,144.3100,144.2400,144.2400
IBM,144.3100,144.3100,144.2400,144.2400
IBM,144.5700,144.5700,144.5700,144.5700
IBM,144.2500,144.2500,144.2500,144.2500
IBM,144.5500,144.5900,144.5500,144.5900
IBM,144.6300,144.6300,144.6300,144.6300
IBM,144.6300,144.6300,144.5000,144.5000
IBM,144.3500,144.3500,144.3500,144.3500
IBM,144.2500,144.2500,144.2500,144.2500
IBM,144.6300,144.6300,144.6300,144.6300
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.5800,144.5800,144.5800,144.5800
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.5800,144.5800,144.5800,144.5800
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.4000,144.5600,144.4000,144.5600
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.4000,144.4000,144.4000,144.4000
IBM,144.4100,144.4100,144.4100,144.4100
IBM,144.4100,144.4100,144.4100,144.4100
IBM,144.6200,144.6400,144.4000,144.4000
IBM,144.6400,144.6400,144.5600,144.5600
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.2900,144.2900,144.2900,144.2900
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.5800,144.5800,144.5800,144.5800
IBM,144.6400,144.6400,144.4000,144.4000
IBM,144.4100,144.6400,144.4100,144.6400
IBM,144.4000,144.5000,144.2800,144.2800
IBM,144.7600,144.7600,144.7600,144.7600
IBM,144.6400,144.6440,143.9800,144.6440
IBM,144.6400,144.6400,144.3300,144.3900
IBM,144.6400,144.6400,144.6400,144.6400
IBM,144.6200,144.6400,144.6000,144.6400
IBM,144.5200,144.6900,144.5000,144.6200
IBM,144.6500,144.6500,144.4900,144.5100
IBM,144.6800,144.7000,144.6400,144.6500
IBM,144.7500,144.7500,144.6700,144.6800
IBM,144.5100,144.7600,144.5100,144.7450
IBM,144.5000,144.5400,144.4600,144.5000
IBM,144.4700,144.5200,144.4550,144.5100
IBM,144.4950,144.5000,144.4500,144.4750
IBM,144.4900,144.5300,144.4900,144.5000
IBM,144.4550,144.5100,144.4500,144.5000
IBM,144.4150,144.4700,144.4100,144.4500
IBM,144.3500,144.4200,144.3400,144.4150
IBM,144.4500,144.4500,144.3400,144.3500
IBM,144.4300,144.4700,144.4200,144.4600
IBM,144.5200,144.5200,144.4200,144.4450
IBM,144.4600,144.5400,144.4600,144.5400
IBM,144.4700,144.4900,144.4500,144.4600
IBM,144.4000,144.4690,144.4000,144.4600
IBM,144.4200,144.4200,144.3800,144.3990
IBM,144.4000,144.4200,144.3300,144.4100
IBM,144.4490,144.4600,144.4000,144.4000
IBM,144.4300,144.4500,144.4000,144.4400
IBM,144.4050,144.4600,144.4000,144.4400
IBM,144.3900,144.4150,144.3700,144.4050
IBM,144.3850,144.4080,144.3850,144.3900
IBM,144.4100,144.4100,144.3800,144.3800
IBM,144.4400,144.4650,144.4100,144.4100
IBM,144.4520,144.4700,144.4200,144.4350
IBM,144.4490,144.4600,144.4300,144.4500
IBM,144.4300,144.4600,144.4300,144.4300
IBM,144.4300,144.4500,144.4300,144.4300
IBM,144.3750,144.4300,144.3750,144.4200
